"ensembl_gene_id","schizo_sft8_minSize30_cutHeight0.15","schizo_sft8_minSize30_cutHeight0.2","schizo_sft8_minSize30_cutHeight0.25","schizo_sft8_minSize50_cutHeight0.15","schizo_sft8_minSize50_cutHeight0.2","schizo_sft8_minSize50_cutHeight0.25","schizo_sft9_minSize30_cutHeight0.15","schizo_sft9_minSize30_cutHeight0.2","schizo_sft9_minSize30_cutHeight0.25","schizo_sft9_minSize50_cutHeight0.15","schizo_sft9_minSize50_cutHeight0.2","schizo_sft9_minSize50_cutHeight0.25","schizo_sft10_minSize30_cutHeight0.15","schizo_sft10_minSize30_cutHeight0.2","schizo_sft10_minSize30_cutHeight0.25","schizo_sft10_minSize50_cutHeight0.15","schizo_sft10_minSize50_cutHeight0.2","schizo_sft10_minSize50_cutHeight0.25","bipolar_sft8_minSize30_cutHeight0.15","bipolar_sft8_minSize30_cutHeight0.2","bipolar_sft8_minSize30_cutHeight0.25","bipolar_sft8_minSize50_cutHeight0.15","bipolar_sft8_minSize50_cutHeight0.2","bipolar_sft8_minSize50_cutHeight0.25","bipolar_sft9_minSize30_cutHeight0.15","bipolar_sft9_minSize30_cutHeight0.2","bipolar_sft9_minSize30_cutHeight0.25","bipolar_sft9_minSize50_cutHeight0.15","bipolar_sft9_minSize50_cutHeight0.2","bipolar_sft9_minSize50_cutHeight0.25","bipolar_sft12_minSize30_cutHeight0.15","bipolar_sft12_minSize30_cutHeight0.2","bipolar_sft12_minSize30_cutHeight0.25","bipolar_sft12_minSize50_cutHeight0.15","bipolar_sft12_minSize50_cutHeight0.2","bipolar_sft12_minSize50_cutHeight0.25","bipolar_sft14_minSize30_cutHeight0.15","bipolar_sft14_minSize30_cutHeight0.2","bipolar_sft14_minSize30_cutHeight0.25","bipolar_sft14_minSize50_cutHeight0.15","bipolar_sft14_minSize50_cutHeight0.2","bipolar_sft14_minSize50_cutHeight0.25","mdd_sft9_minSize30_cutHeight0.15","mdd_sft9_minSize30_cutHeight0.2","mdd_sft9_minSize30_cutHeight0.25","mdd_sft9_minSize50_cutHeight0.15","mdd_sft9_minSize50_cutHeight0.2","mdd_sft9_minSize50_cutHeight0.25","mdd_sft10_minSize30_cutHeight0.15","mdd_sft10_minSize30_cutHeight0.2","mdd_sft10_minSize30_cutHeight0.25","mdd_sft10_minSize50_cutHeight0.15","mdd_sft10_minSize50_cutHeight0.2","mdd_sft10_minSize50_cutHeight0.25","mdd_sft11_minSize30_cutHeight0.15","mdd_sft11_minSize30_cutHeight0.2","mdd_sft11_minSize30_cutHeight0.25","mdd_sft11_minSize50_cutHeight0.15","mdd_sft11_minSize50_cutHeight0.2","mdd_sft11_minSize50_cutHeight0.25","mdd_sft12_minSize30_cutHeight0.15","mdd_sft12_minSize30_cutHeight0.2","mdd_sft12_minSize30_cutHeight0.25","mdd_sft12_minSize50_cutHeight0.15","mdd_sft12_minSize50_cutHeight0.2","mdd_sft12_minSize50_cutHeight0.25"
"ENSG00000276462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","2","2","2","2","3","1","1","2","1","1","1","1","1","4","3","1","13","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","12","1","1","9","9","1","6","3","3","4","4","1"
"ENSG00000176788","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","6","6","4","6","4","4","3","1","1","5","1","1","1","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000162595","13","3","3","9","8","8","12","12","11","9","9","9","1","2","3","3","3","2","14","12","9","8","7","6","13","10","9","11","8","8","7","7","6","6","5","5","7","6","6","5","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000048162","1","1","1","1","1","1","1","1","1","1","1","1","1","2","3","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000278943","3","4","4","3","4","4","14","13","6","2","2","2","6","5","5","3","3","2","2","2","3","11","6","3","2","1","1","2","1","1","3","3","3","2","2","1","1","1","1","7","3","1","4","2","2","4","4","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2"
"ENSG00000146001","5","7","7","5","6","7","7","6","4","7","7","7","8","7","4","0","0","0","1","1","1","1","1","1","1","2","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000146007","21","16","16","3","4","4","14","13","6","2","2","2","6","5","5","3","3","2","26","21","2","17","14","7","2","1","1","2","1","1","16","3","3","2","2","1","1","1","1","3","3","1","9","5","5","6","2","5","11","10","8","4","5","2","4","3","4","2","2","2","4","4","4","3","3","3"
"ENSG00000146006","24","11","11","6","7","6","21","14","12","10","10","10","0","0","0","0","0","0","4","4","5","2","2","2","30","18","11","2","1","1","1","1","1","3","3","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000144535","2","2","2","2","2","2","5","4","5","5","5","5","3","3","1","1","1","1","2","2","3","3","2","2","2","1","1","2","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","5","2","3","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000172575","4","3","3","4","3","3","18","7","8","4","4","4","1","2","3","3","3","2","4","4","5","5","3","3","12","8","7","2","1","1","6","4","1","7","6","4","17","1","1","6","5","1","13","1","1","4","4","2","2","2","2","3","4","5","2","2","2","3","3","1","2","2","2","2","2","2"
"ENSG00000172572","6","8","8","6","7","6","9","9","9","8","8","8","9","8","7","6","6","5","3","3","2","2","2","2","2","1","1","2","1","1","1","1","1","4","3","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","13","11","10","1","1","1","1","1","1","1","1","1"
"ENSG00000188921","6","8","8","6","7","6","9","9","9","8","8","8","9","8","7","6","6","5","4","4","5","2","2","2","5","5","3","7","4","4","1","1","1","3","3","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000204588","1","1","1","1","1","1","1","1","1","1","1","1","5","1","2","2","2","1","4","4","5","2","2","2","3","1","1","2","1","1","1","1","1","4","3","1","1","1","1","4","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000083444","9","9","9","8","5","5","11","11","10","6","6","6","7","6","6","0","0","0","2","2","3","11","6","3","24","3","4","6","3","3","3","3","3","2","2","1","9","3","1","7","3","1","8","7","7","3","2","2","8","8","6","2","3","2","4","3","4","2","2","2","8","6","6","0","0","0"
"ENSG00000187902","5","7","7","5","6","7","10","10","4","7","7","7","8","7","4","0","0","0","2","2","3","9","6","3","15","11","10","6","3","3","4","5","5","0","0","0","6","5","5","0","0","0","7","4","4","5","5","4","5","5","4","6","6","4","5","5","3","5","5","4","11","3","3","4","4","1"
"ENSG00000272398","10","10","10","9","8","8","12","12","11","9","9","9","10","9","8","5","5","4","9","11","7","8","7","6","7","7","6","8","7","7","7","7","6","6","5","5","7","6","6","5","4","3","12","9","9","9","8","8","12","11","9","9","9","7","9","9","8","7","8","7","12","9","9","7","7","6"
"ENSG00000272391","5","7","7","5","6","7","10","10","4","7","7","7","8","7","4","0","0","0","2","2","3","9","6","3","8","3","4","6","3","3","3","3","3","2","2","1","5","3","1","3","3","1","7","4","4","5","5","4","5","5","4","6","6","4","5","5","3","5","5","4","11","3","3","4","4","1"
"ENSG00000241370","4","3","3","3","4","4","0","0","0","0","0","0","0","0","0","0","0","0","10","7","6","7","5","5","25","15","15","9","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000237037","2","2","2","2","2","2","2","1","1","1","1","1","3","3","1","2","2","1","7","9","1","4","1","1","11","2","2","1","2","2","9","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000177125","1","1","1","1","1","1","2","1","1","3","3","3","2","1","2","1","1","1","7","9","1","4","1","1","17","6","5","9","5","5","0","0","0","0","0","0","0","0","0","0","0","0","8","7","7","2","3","3","8","8","6","5","2","3","0","0","0","0","0","0","8","6","6","0","0","0"
"ENSG00000005882","5","7","7","0","0","0","10","10","4","0","0","0","0","0","0","0","0","0","6","6","4","6","4","4","3","1","1","5","1","1","13","11","9","3","3","1","0","0","0","0","0","0","11","6","6","7","6","6","6","6","5","10","7","6","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000005884","1","1","1","1","1","1","5","4","5","5","5","5","4","4","1","1","1","1","19","9","1","1","1","1","23","2","14","13","9","9","2","2","2","1","1","2","11","9","7","1","1","2","5","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1","1","1","10","8","8","4","4","1"
"ENSG00000279207","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","4","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000180801","1","1","1","1","1","1","1","1","1","5","5","5","0","0","0","0","0","0","37","3","2","4","1","1","31","1","1","1","2","2","1","1","1","4","3","1","1","1","1","4","2","1","19","13","12","7","6","6","6","6","5","10","7","6","2","2","2","11","6","5","7","5","5","6","6","5"
"ENSG00000091140","3","4","4","3","4","4","8","8","6","2","2","2","0","0","0","0","0","0","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","1","1","1","3","3","1","3","2","2","3","2","2","2","2","2","2","3","2","2","2","2","2","2","2","3","2","2","2","2","2"
"ENSG00000085465","19","15","15","12","10","10","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","4","1","1","11","2","2","1","2","2","9","2","2","1","1","2","2","2","2","1","1","2","5","1","1","1","1","1","9","1","1","3","4","5","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000145723","1","1","1","1","1","1","7","6","4","1","1","1","3","3","1","2","2","1","6","6","4","6","4","4","9","4","3","3","6","6","4","5","5","5","4","3","4","4","4","0","0","0","2","3","3","2","3","3","1","1","1","1","1","1","3","4","5","4","4","3","10","8","8","4","4","1"
"ENSG00000145721","17","13","14","2","2","2","1","1","1","1","1","1","1","2","3","2","2","1","32","25","5","3","2","2","18","12","12","17","12","12","17","13","11","9","8","7","15","12","9","3","3","1","1","1","1","1","1","1","13","12","10","1","1","1","11","10","9","1","1","1","13","10","10","1","1","1"
"ENSG00000145725","2","2","2","2","2","2","1","1","1","1","1","1","2","1","2","4","4","3","2","2","3","5","3","3","1","2","2","1","2","2","6","4","1","7","6","4","17","1","1","6","5","1","3","2","2","3","2","2","2","2","2","2","3","2","2","2","2","2","2","2","3","2","2","2","2","2"
"ENSG00000089775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","5","3","3","4","3","4","4","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000116649","5","7","7","5","6","7","7","6","4","7","7","7","8","7","4","0","0","0","1","1","1","1","1","1","6","4","3","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","3","3","2","3","3","1","1","1","1","1","1","6","7","3","4","4","3","5","3","3","0","0","0"
"ENSG00000116641","4","3","3","4","3","3","4","2","2","9","9","9","1","2","3","5","5","4","3","3","2","2","2","2","2","1","1","2","1","1","1","1","1","3","3","1","1","1","1","2","2","1","14","10","10","2","3","3","13","12","10","0","0","0","11","10","9","0","0","0","13","10","10","0","0","0"
"ENSG00000117115","2","2","2","2","2","2","5","4","5","5","5","5","3","3","1","7","7","6","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","3","3","2","3","3","1","1","1","1","1","1","3","4","5","4","4","3","1","1","1","4","4","1"
"ENSG00000117114","13","3","3","7","3","3","15","2","2","4","4","4","2","1","2","2","2","1","1","1","1","1","1","1","12","8","7","18","13","13","2","2","2","1","1","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000165233","14","5","5","10","5","5","6","5","7","6","6","6","7","6","6","0","0","0","16","7","6","7","5","5","10","6","5","10","5","5","5","6","4","0","0","0","8","7","3","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000082898","9","9","9","8","5","5","11","11","10","0","0","0","0","0","0","0","0","0","6","6","4","6","4","4","28","1","1","7","4","4","0","0","0","0","0","0","0","0","0","0","0","0","8","7","7","0","0","0","8","8","6","0","0","0","0","0","0","0","0","0","8","6","6","0","0","0"
"ENSG00000117118","4","3","3","4","3","3","0","0","0","0","0","0","0","0","0","0","0","0","5","5","2","3","2","2","16","9","8","2","1","1","11","9","8","2","2","1","1","1","1","3","3","1","9","5","5","6","2","5","11","10","8","4","5","2","4","3","4","6","7","6","4","4","4","3","3","3"
"ENSG00000073536","2","2","2","2","2","2","1","1","1","1","1","1","3","3","1","2","2","1","1","1","1","4","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","3","3","1","1","1","1","1","1","1","1","1","3","4","5","4","4","3","1","1","1","5","5","4"
"ENSG00000273420","3","4","4","3","4","4","13","7","8","2","2","2","6","5","5","0","0","0","6","6","4","6","4","4","9","4","3","3","6","6","4","5","5","5","4","3","6","5","5","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000151468","1","1","1","1","1","1","1","1","1","1","1","1","3","3","1","2","2","1","3","3","2","2","2","2","3","1","1","2","1","1","1","1","1","4","3","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","10","8","8","1","1","1"
"ENSG00000103356","1","1","1","1","1","1","1","1","1","1","1","1","5","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000103351","2","2","2","1","1","1","2","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000107872","1","1","1","1","1","1","1","1","1","1","1","1","5","1","2","2","2","1","6","6","4","6","4","4","9","4","3","3","6","6","4","5","5","3","3","1","6","5","5","4","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000146828","2","2","2","2","2","2","1","1","1","1","1","1","3","3","1","2","2","1","1","1","1","1","1","1","11","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","3","3","2","3","3","3","3","3","5","2","3","3","4","5","4","4","3","1","1","1","1","1","1"
"ENSG00000110696","3","4","4","3","4","4","8","8","6","2","2","2","6","5","5","0","0","0","2","2","3","9","6","3","8","3","4","6","3","3","3","3","3","0","0","0","0","0","0","0","0","0","3","2","2","3","2","2","4","4","2","2","3","2","4","3","4","2","2","2","4","4","4","0","0","0"
"ENSG00000110693","29","3","3","4","3","3","15","2","2","4","4","4","1","2","3","3","3","2","5","5","2","3","2","2","2","1","1","2","1","1","1","1","1","2","2","1","2","2","2","1","1","2","4","2","2","4","4","2","2","2","2","3","4","5","2","2","2","3","3","1","2","2","2","2","2","2"
"ENSG00000048991","28","6","6","7","3","3","16","2","2","4","4","4","11","10","4","2","2","1","3","3","2","2","2","2","3","1","1","2","1","1","1","1","1","4","3","1","1","1","1","4","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000275700","2","2","2","2","2","2","2","1","1","1","1","1","4","4","1","1","1","1","4","4","5","2","2","2","2","1","1","2","1","1","6","4","1","7","6","4","1","1","1","6","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000170037","1","1","1","1","1","1","3","3","3","3","3","3","4","4","1","1","1","1","4","4","5","2","2","2","2","1","1","2","1","1","1","1","1","4","3","1","1","1","1","0","0","0","4","2","2","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000170035","1","1","1","1","1","1","1","1","1","1","1","1","1","2","3","3","3","2","2","2","3","5","3","3","2","1","1","16","1","1","3","3","3","7","6","4","17","1","1","6","5","1","4","2","2","4","4","2","2","2","2","3","4","5","2","2","2","3","3","1","2","2","2","2","2","2"
"ENSG00000181038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","6","6","7","6","6","6","6","5","8","7","6","10","6","6","8","6","5","0","0","0","0","0","0"
"ENSG00000181035","1","1","1","1","1","1","2","1","1","1","1","1","4","4","1","1","1","1","1","1","1","1","1","1","6","4","3","3","6","6","4","5","5","1","1","2","2","2","2","1","1","2","6","4","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000143373","9","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000168116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000143376","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","4","6","4","4","9","4","3","3","6","6","4","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000143374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000143375","2","2","2","2","2","2","5","4","5","5","5","5","2","1","2","1","1","1","4","4","5","2","2","2","3","1","1","2","1","1","8","1","1","4","3","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000143379","1","1","1","1","1","1","3","3","3","3","3","3","4","4","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000168118","3","4","4","3","4","4","14","13","6","2","2","2","0","0","0","0","0","0","7","9","1","1","1","1","11","2","2","1","2","2","9","2","2","1","1","2","0","0","0","0","0","0","6","4","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000171940","2","2","2","2","2","2","1","1","1","1","1","1","1","2","3","3","3","2","3","3","2","2","2","2","2","1","1","2","1","1","1","1","1","3","3","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","5","2","3","2","2","2","3","3","1","2","2","2","2","2","2"
"ENSG00000265681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","20","14","2","2","2","26","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","10","8","8","8","7","7","10","9","7","6","6","4","8","8","7","6","7","6","9","7","7","6","6","5"
"ENSG00000171943","1","1","1","1","1","1","2","1","1","1","1","1","5","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","6","6","5","8","7","6","10","6","6","8","6","5","7","5","5","6","6","5"
"ENSG00000111877","1","1","1","1","1","1","2","1","1","1","1","1","4","4","1","1","1","1","4","4","5","3","2","2","3","1","1","5","1","1","1","1","1","3","3","1","3","1","1","4","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000111875","17","13","14","7","3","3","24","16","14","0","0","0","17","14","12","0","0","0","6","6","4","6","4","4","3","1","1","5","1","1","1","1","1","3","3","1","3","1","1","4","2","1","1","1","1","1","1","1","13","12","10","1","1","1","11","10","9","0","0","0","0","0","0","0","0","0"
"ENSG00000111879","17","13","14","3","4","4","0","0","0","0","0","0","0","0","0","0","0","0","14","12","9","1","1","1","13","10","9","11","8","8","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","3","3","5","2","3","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000088808","1","1","1","1","1","1","2","1","1","1","1","1","5","1","2","2","2","1","6","6","4","1","1","1","1","2","2","1","2","2","8","1","1","5","4","3","2","2","2","1","1","2","5","1","1","5","5","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000083857","8","6","6","7","3","3","7","6","4","7","7","7","14","10","4","3","3","2","5","5","2","3","2","2","18","12","12","2","1","1","1","1","1","3","3","1","15","12","9","2","2","1","2","3","3","2","3","3","2","2","2","5","2","3","2","2","2","3","3","1","2","2","2","2","2","2"
"ENSG00000181789","8","6","6","4","3","3","4","2","2","4","4","4","1","2","3","3","3","2","5","5","2","3","2","2","2","1","1","2","1","1","1","1","1","3","3","1","3","1","1","3","3","1","18","12","2","4","4","2","9","1","1","1","1","1","12","1","1","3","3","1","2","2","2","2","2","2"
"ENSG00000181788","9","9","9","10","5","5","11","11","10","0","0","0","0","0","0","0","0","0","5","5","2","3","2","2","3","1","1","2","1","1","1","1","1","3","3","1","3","1","1","4","2","1","8","7","7","1","1","1","8","8","6","1","1","1","1","1","1","1","1","1","8","6","6","1","1","1"
"ENSG00000138759","1","1","1","1","1","1","2","1","1","1","1","1","4","4","1","1","1","1","22","17","12","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000265354","4","3","3","4","3","3","4","2","2","4","4","4","1","2","3","3","3","2","5","5","2","3","2","2","16","9","8","2","1","1","11","9","8","2","2","1","1","1","1","3","3","1","16","5","5","6","2","5","4","4","2","4","5","2","4","3","4","2","2","2","4","4","4","3","3","3"
